InputID,Busstops_Count_Pointsdensity,Company_Count_Pointsdensity,Daily_Count_Pointsdensity,Green_Count_Densitypoints,Hospital_Count_Pointsdensity,Restuarant_Count_Pointsdensity,Sample_Count_Pointsdensity,Shops_Count_Pointsdensity,Subway_Count_Pointsdensity,Merged_pm25mean,Merged_pm10mean,Merged_no2mean,Merged_so2mean,Education_Count_Pointsdensity,Carroads_Roadensity
4.20115E+11,0.549920887,0.844360296,0.425188317,0.787418829,0.281740867,0.510376779,0.122715058,0.510376779,0,0.942711294,0.981634703,1.157081375,1.197393971,1.458082773,1.817968102
4.20115E+11,0.549920887,0.844360296,0.425188317,0.787418829,0.281740867,0.510376779,0.122715058,0.510376779,0,0.932833058,0.959300618,1.149310743,0.894571415,1.458082773,1.817968102
4.20115E+11,0.549920887,0.844360296,0.425188317,0.787418829,0.281740867,0.510376779,0.122715058,0.510376779,0,0.989302764,1.077549102,1.038236416,0.989818662,1.458082773,1.817968102
4.20115E+11,0.549920887,0.844360296,0.425188317,0.787418829,0.281740867,0.510376779,0.122715058,0.510376779,0,1.036158357,0.959551211,1.114285763,0.924969472,1.458082773,1.817968102
4.20115E+11,0.549920887,0.844360296,0.425188317,0.787418829,0.281740867,0.510376779,0.122715058,0.510376779,0,0.933466955,0.927350034,0.790947483,NA,1.458082773,1.817968102
4.20115E+11,0.549920887,0.844360296,0.425188317,0.787418829,0.281740867,0.510376779,0.122715058,0.510376779,0,1.043553828,1.025958307,0.965272468,0.874595548,1.458082773,1.817968102
4.20115E+11,0.549920887,0.844360296,0.425188317,0.787418829,0.281740867,0.510376779,0.122715058,0.510376779,0,0.942711294,0.981634703,1.157081375,1.197393971,1.458082773,1.817968102
4.20115E+11,0.549920887,0.844360296,0.425188317,0.787418829,0.281740867,0.510376779,0.122715058,0.510376779,0,1.195372289,1.097533879,1.06234823,1.01037354,1.458082773,1.817968102
4.20115E+11,0.549920887,0.844360296,0.425188317,0.787418829,0.281740867,0.510376779,0.122715058,0.510376779,0,0.953646027,0.961242712,1.071832972,0.97881746,1.458082773,1.817968102
4.20115E+11,0.549920887,0.844360296,0.425188317,0.787418829,0.281740867,0.510376779,0.122715058,0.510376779,0,1.036158357,0.959551211,1.114285763,0.924969472,1.458082773,1.817968102
4.20116E+11,0.549920887,0.844360296,0.425188317,0.787418829,0.281740867,0.510376779,0.122715058,0.510376779,0,0.933466955,0.927350034,0.790947483,NA,1.458082773,1.817968102
4.20116E+11,0.549920887,0.844360296,0.425188317,0.787418829,0.281740867,0.510376779,0.122715058,0.510376779,0,1.035207511,1.163502438,1.001840148,1.147599057,1.458082773,1.817968102
4.20116E+11,0.549920887,0.844360296,0.425188317,0.787418829,0.281740867,0.510376779,0.122715058,0.510376779,0,0.901507954,0.796070723,0.420185494,0.929601557,1.458082773,1.817968102
4.20116E+11,0.549920887,0.844360296,0.425188317,0.787418829,0.281740867,0.510376779,0.122715058,0.510376779,0,1.195372289,1.097533879,1.06234823,1.01037354,1.458082773,1.817968102
4.20116E+11,0.549920887,0.844360296,0.425188317,0.787418829,0.281740867,0.510376779,0.122715058,0.510376779,0,0.953646027,0.961242712,1.071832972,0.97881746,1.458082773,1.817968102
4.20116E+11,0.549920887,0.844360296,0.425188317,0.787418829,0.281740867,0.510376779,0.122715058,0.510376779,0,0.932833058,0.959300618,1.149310743,0.894571415,1.458082773,1.817968102
4.20116E+11,0.549920887,0.844360296,0.425188317,0.787418829,0.281740867,0.510376779,0.122715058,0.510376779,0,0.989302764,1.077549102,1.038236416,0.989818662,1.458082773,1.817968102
4.20116E+11,0.504697129,0.666931381,0.480305321,0.117166757,0.324672809,0.52320748,0.029287994,0.52320748,0,1.043553828,1.025958307,0.965272468,0.874595548,0.803074849,0.898200279
4.20116E+11,0.504697129,0.666931381,0.480305321,0.117166757,0.324672809,0.52320748,0.029287994,0.52320748,0,0.942711294,0.981634703,1.157081375,1.197393971,0.803074849,0.898200279
4.20116E+11,0.504697129,0.666931381,0.480305321,0.117166757,0.324672809,0.52320748,0.029287994,0.52320748,0,1.195372289,1.097533879,1.06234823,1.01037354,0.803074849,0.898200279
4.20116E+11,0.504697129,0.666931381,0.480305321,0.117166757,0.324672809,0.52320748,0.029287994,0.52320748,0,0.953646027,0.961242712,1.071832972,0.97881746,0.803074849,0.898200279
4.20116E+11,0.504697129,0.666931381,0.480305321,0.117166757,0.324672809,0.52320748,0.029287994,0.52320748,0,1.036158357,0.959551211,1.114285763,0.924969472,0.803074849,0.898200279
4.20116E+11,0.504697129,0.666931381,0.480305321,0.117166757,0.324672809,0.52320748,0.029287994,0.52320748,0,0.933466955,0.927350034,0.790947483,NA,0.803074849,0.898200279
4.20116E+11,0.504697129,0.666931381,0.480305321,0.117166757,0.324672809,0.52320748,0.029287994,0.52320748,0,1.035207511,1.163502438,1.001840148,1.147599057,0.803074849,0.898200279
4.20116E+11,0.504697129,0.666931381,0.480305321,0.117166757,0.324672809,0.52320748,0.029287994,0.52320748,0,0.901507954,0.796070723,0.420185494,0.929601557,0.803074849,0.898200279
4.20116E+11,0.504697129,0.666931381,0.480305321,0.117166757,0.324672809,0.52320748,0.029287994,0.52320748,0,1.195372289,1.097533879,1.06234823,1.01037354,0.803074849,0.898200279
4.20116E+11,0.504697129,0.666931381,0.480305321,0.117166757,0.324672809,0.52320748,0.029287994,0.52320748,0,0.953646027,0.961242712,1.071832972,0.97881746,0.803074849,0.898200279
4.20116E+11,0.504697129,0.666931381,0.480305321,0.117166757,0.324672809,0.52320748,0.029287994,0.52320748,0,0.932833058,0.959300618,1.149310743,0.894571415,0.803074849,0.898200279
4.20116E+11,0.504697129,0.666931381,0.480305321,0.117166757,0.324672809,0.52320748,0.029287994,0.52320748,0,0.989302764,1.077549102,1.038236416,0.989818662,0.803074849,0.898200279
4.20116E+11,0.549920887,0.844360296,0.425188317,0.787418829,0.281740867,0.510376779,0.122715058,0.510376779,0,1.035207511,1.163502438,1.001840148,1.147599057,1.458082773,1.817968102
4.20115E+11,0.549920887,0.844360296,0.425188317,0.787418829,0.281740867,0.510376779,0.122715058,0.510376779,0,0.901507954,0.796070723,0.420185494,0.929601557,1.458082773,1.817968102
4.20115E+11,0.549920887,0.844360296,0.425188317,0.787418829,0.281740867,0.510376779,0.122715058,0.510376779,0,1.043553828,1.025958307,0.965272468,0.874595548,1.458082773,1.817968102
4.20115E+11,0.504697129,0.666931381,0.480305321,0.117166757,0.324672809,0.52320748,0.029287994,0.52320748,0,0.942711294,0.981634703,1.157081375,1.197393971,0.803074849,0.898200279
4.20115E+11,0.003256111,0.005096362,0.000566918,0.009184127,0.00338089,0.006415351,0,0.006415351,0,1.043553828,1.025958307,0.965272468,0.874595548,0.001129324,0.030059169
4.20115E+11,0.004178675,0.00226505,0.002173185,0.001221154,0.003944372,0.00299383,0.000687204,0.00299383,0,0.942711294,0.981634703,1.157081375,1.197393971,0.002316369,0.040403514
4.20115E+11,0.004178675,0.00226505,0.002173185,0.001221154,0.003944372,0.00299383,0.000687204,0.00299383,0,1.195372289,1.097533879,1.06234823,1.01037354,0.002316369,0.040403514
4.20115E+11,0.004178675,0.00226505,0.002173185,0.001221154,0.003944372,0.00299383,0.000687204,0.00299383,0,0.953646027,0.961242712,1.071832972,0.97881746,0.002316369,0.040403514
4.20115E+11,0.003256111,0.005096362,0.000566918,0.009184127,0.00338089,0.006415351,0,0.006415351,0,1.036158357,0.959551211,1.114285763,0.924969472,0.001129324,0.030059169
4.20115E+11,0.003256111,0.005096362,0.000566918,0.009184127,0.00338089,0.006415351,0,0.006415351,0,0.933466955,0.927350034,0.790947483,NA,0.001129324,0.030059169
4.20115E+11,0.003256111,0.005096362,0.000566918,0.009184127,0.00338089,0.006415351,0,0.006415351,0,1.035207511,1.163502438,1.001840148,1.147599057,0.001129324,0.030059169
4.20116E+11,0.003256111,0.005096362,0.000566918,0.009184127,0.00338089,0.006415351,0,0.006415351,0,0.901507954,0.796070723,0.420185494,0.929601557,0.001129324,0.030059169
4.20116E+11,0.003256111,0.005096362,0.000566918,0.009184127,0.00338089,0.006415351,0,0.006415351,0,1.195372289,1.097533879,1.06234823,1.01037354,0.001129324,0.030059169
4.20116E+11,0.003256111,0.005096362,0.000566918,0.009184127,0.00338089,0.006415351,0,0.006415351,0,0.953646027,0.961242712,1.071832972,0.97881746,0.001129324,0.030059169
4.20116E+11,0.003256111,0.005096362,0.000566918,0.009184127,0.00338089,0.006415351,0,0.006415351,0,0.932833058,0.959300618,1.149310743,0.894571415,0.001129324,0.030059169
4.20116E+11,0.003256111,0.005096362,0.000566918,0.009184127,0.00338089,0.006415351,0,0.006415351,0,0.989302764,1.077549102,1.038236416,0.989818662,0.001129324,0.030059169
4.20116E+11,0,0.000902245,0.000565343,0.001305572,0.001202094,0.001278793,0.000489224,0.001278793,0,1.035207511,1.163502438,1.001840148,1.147599057,0.00179939,0.033871494
4.20116E+11,0,0.000902245,0.000565343,0.001305572,0.001202094,0.001278793,0.000489224,0.001278793,0,0.901507954,0.796070723,0.420185494,0.929601557,0.00179939,0.033871494
4.20116E+11,0,0.000902245,0.000565343,0.001305572,0.001202094,0.001278793,0.000489224,0.001278793,0,1.043553828,1.025958307,0.965272468,0.874595548,0.00179939,0.033871494
4.20116E+11,0.003256111,0.005096362,0.000566918,0.009184127,0.00338089,0.006415351,0,0.006415351,0,0.942711294,0.981634703,1.157081375,1.197393971,0.001129324,0.030059169
4.20116E+11,0.01492384,0.012835283,0.00820456,0.006316816,0.008720551,0.015396841,0.001183519,0.015396841,0,1.036158357,0.959551211,1.114285763,0.924969472,0.012522948,0.1471486
4.20112E+11,0.01492384,0.012835283,0.00820456,0.006316816,0.008720551,0.015396841,0.001183519,0.015396841,0,0.933466955,0.927350034,0.790947483,NA,0.012522948,0.1471486
4.20112E+11,0.01492384,0.012835283,0.00820456,0.006316816,0.008720551,0.015396841,0.001183519,0.015396841,0,1.035207511,1.163502438,1.001840148,1.147599057,0.012522948,0.1471486
4.20112E+11,0.01492384,0.012835283,0.00820456,0.006316816,0.008720551,0.015396841,0.001183519,0.015396841,0,0.901507954,0.796070723,0.420185494,0.929601557,0.012522948,0.1471486
4.20112E+11,0.01492384,0.012835283,0.00820456,0.006316816,0.008720551,0.015396841,0.001183519,0.015396841,0,1.195372289,1.097533879,1.06234823,1.01037354,0.012522948,0.1471486
4.20112E+11,0.01492384,0.012835283,0.00820456,0.006316816,0.008720551,0.015396841,0.001183519,0.015396841,0,0.953646027,0.961242712,1.071832972,0.97881746,0.012522948,0.1471486
4.20112E+11,0.01492384,0.012835283,0.00820456,0.006316816,0.008720551,0.015396841,0.001183519,0.015396841,0,0.932833058,0.959300618,1.149310743,0.894571415,0.012522948,0.1471486
4.20112E+11,0.01492384,0.012835283,0.00820456,0.006316816,0.008720551,0.015396841,0.001183519,0.015396841,0,0.989302764,1.077549102,1.038236416,0.989818662,0.012522948,0.1471486
4.20112E+11,0.004178675,0.00226505,0.002173185,0.001221154,0.003944372,0.00299383,0.000687204,0.00299383,0,1.035207511,1.163502438,1.001840148,1.147599057,0.002316369,0.040403514
4.20112E+11,0.004178675,0.00226505,0.002173185,0.001221154,0.003944372,0.00299383,0.000687204,0.00299383,0,0.901507954,0.796070723,0.420185494,0.929601557,0.002316369,0.040403514
4.20112E+11,0.004178675,0.00226505,0.002173185,0.001221154,0.003944372,0.00299383,0.000687204,0.00299383,0,1.043553828,1.025958307,0.965272468,0.874595548,0.002316369,0.040403514
4.20116E+11,0.01492384,0.012835283,0.00820456,0.006316816,0.008720551,0.015396841,0.001183519,0.015396841,0,0.942711294,0.981634703,1.157081375,1.197393971,0.012522948,0.1471486
4.20116E+11,0.004178675,0.00226505,0.002173185,0.001221154,0.003944372,0.00299383,0.000687204,0.00299383,0,0.932833058,0.959300618,1.149310743,0.894571415,0.002316369,0.040403514
4.20116E+11,0.004178675,0.00226505,0.002173185,0.001221154,0.003944372,0.00299383,0.000687204,0.00299383,0,0.989302764,1.077549102,1.038236416,0.989818662,0.002316369,0.040403514
4.20116E+11,0.004178675,0.00226505,0.002173185,0.001221154,0.003944372,0.00299383,0.000687204,0.00299383,0,1.036158357,0.959551211,1.114285763,0.924969472,0.002316369,0.040403514
4.20116E+11,0.004178675,0.00226505,0.002173185,0.001221154,0.003944372,0.00299383,0.000687204,0.00299383,0,0.933466955,0.927350034,0.790947483,NA,0.002316369,0.040403514
4.20116E+11,0.352745306,0.567520854,0.533847553,0.103339624,0.592997444,0.670047726,0.227431907,0.670047726,0.555723334,1.195372289,1.097533879,1.06234823,1.01037354,0.607325355,1.12707039
4.20116E+11,0.352745306,0.567520854,0.533847553,0.103339624,0.592997444,0.670047726,0.227431907,0.670047726,0.555723334,0.953646027,0.961242712,1.071832972,0.97881746,0.607325355,1.12707039
4.20116E+11,0.352745306,0.567520854,0.533847553,0.103339624,0.592997444,0.670047726,0.227431907,0.670047726,0.555723334,0.932833058,0.959300618,1.149310743,0.894571415,0.607325355,1.12707039
4.20116E+11,0.352745306,0.567520854,0.533847553,0.103339624,0.592997444,0.670047726,0.227431907,0.670047726,0.555723334,0.989302764,1.077549102,1.038236416,0.989818662,0.607325355,1.12707039
4.20116E+11,0.555347737,0.74620813,0.812582117,0.292553021,1.084031526,0.757011367,0.379053179,0.757011367,0,1.035207511,1.163502438,1.001840148,1.147599057,0.936084121,1.119386359
4.20116E+11,0.555347737,0.74620813,0.812582117,0.292553021,1.084031526,0.757011367,0.379053179,0.757011367,0,0.901507954,0.796070723,0.420185494,0.929601557,0.936084121,1.119386359
4.20116E+11,0.555347737,0.74620813,0.812582117,0.292553021,1.084031526,0.757011367,0.379053179,0.757011367,0,1.043553828,1.025958307,0.965272468,0.874595548,0.936084121,1.119386359
4.20116E+11,0.352745306,0.567520854,0.533847553,0.103339624,0.592997444,0.670047726,0.227431907,0.670047726,0.555723334,0.942711294,0.981634703,1.157081375,1.197393971,0.607325355,1.12707039
4.20116E+11,0.555347737,0.74620813,0.812582117,0.292553021,1.084031526,0.757011367,0.379053179,0.757011367,0,0.932833058,0.959300618,1.149310743,0.894571415,0.936084121,1.119386359
4.20116E+11,0.555347737,0.74620813,0.812582117,0.292553021,1.084031526,0.757011367,0.379053179,0.757011367,0,0.989302764,1.077549102,1.038236416,0.989818662,0.936084121,1.119386359
4.20116E+11,0.555347737,0.74620813,0.812582117,0.292553021,1.084031526,0.757011367,0.379053179,0.757011367,0,1.036158357,0.959551211,1.114285763,0.924969472,0.936084121,1.119386359
4.20116E+11,0.555347737,0.74620813,0.812582117,0.292553021,1.084031526,0.757011367,0.379053179,0.757011367,0,0.933466955,0.927350034,0.790947483,NA,0.936084121,1.119386359
4.20116E+11,0.01492384,0.012835283,0.00820456,0.006316816,0.008720551,0.015396841,0.001183519,0.015396841,0,1.043553828,1.025958307,0.965272468,0.874595548,0.012522948,0.1471486
4.20116E+11,0.555347737,0.74620813,0.812582117,0.292553021,1.084031526,0.757011367,0.379053179,0.757011367,0,0.942711294,0.981634703,1.157081375,1.197393971,0.936084121,1.119386359
4.20116E+11,0.555347737,0.74620813,0.812582117,0.292553021,1.084031526,0.757011367,0.379053179,0.757011367,0,1.195372289,1.097533879,1.06234823,1.01037354,0.936084121,1.119386359
4.20116E+11,0.555347737,0.74620813,0.812582117,0.292553021,1.084031526,0.757011367,0.379053179,0.757011367,0,0.953646027,0.961242712,1.071832972,0.97881746,0.936084121,1.119386359
4.20116E+11,0.071091746,0.054864544,0.096218541,0.126918525,0.128795825,0,0.118897256,0,0.910884863,1.035207511,1.163502438,1.001840148,1.147599057,0.076543072,0.30040167
4.20116E+11,0.071091746,0.054864544,0.096218541,0.126918525,0.128795825,0,0.118897256,0,0.910884863,0.901507954,0.796070723,0.420185494,0.929601557,0.076543072,0.30040167
4.20116E+11,0.071091746,0.054864544,0.096218541,0.126918525,0.128795825,0,0.118897256,0,0.910884863,1.043553828,1.025958307,0.965272468,0.874595548,0.076543072,0.30040167
4.20116E+11,0.022250089,0.012835283,0,0.009911871,0.012772253,0,0.003714176,0,0,0.942711294,0.981634703,1.157081375,1.197393971,0.006826136,0.072754828
4.20116E+11,0.071091746,0.054864544,0.096218541,0.126918525,0.128795825,0,0.118897256,0,0.910884863,0.932833058,0.959300618,1.149310743,0.894571415,0.076543072,0.30040167
4.20116E+11,0.071091746,0.054864544,0.096218541,0.126918525,0.128795825,0,0.118897256,0,0.910884863,0.989302764,1.077549102,1.038236416,0.989818662,0.076543072,0.30040167
4.20116E+11,0.071091746,0.054864544,0.096218541,0.126918525,0.128795825,0,0.118897256,0,0.910884863,1.036158357,0.959551211,1.114285763,0.924969472,0.076543072,0.30040167
4.20116E+11,0.071091746,0.054864544,0.096218541,0.126918525,0.128795825,0,0.118897256,0,0.910884863,0.933466955,0.927350034,0.790947483,NA,0.076543072,0.30040167
4.20116E+11,0.352745306,0.567520854,0.533847553,0.103339624,0.592997444,0.670047726,0.227431907,0.670047726,0.555723334,1.043553828,1.025958307,0.965272468,0.874595548,0.607325355,1.12707039
4.20116E+11,0.071091746,0.054864544,0.096218541,0.126918525,0.128795825,0,0.118897256,0,0.910884863,0.942711294,0.981634703,1.157081375,1.197393971,0.076543072,0.30040167
4.20116E+11,0.071091746,0.054864544,0.096218541,0.126918525,0.128795825,0,0.118897256,0,0.910884863,1.195372289,1.097533879,1.06234823,1.01037354,0.076543072,0.30040167
4.20116E+11,0.071091746,0.054864544,0.096218541,0.126918525,0.128795825,0,0.118897256,0,0.910884863,0.953646027,0.961242712,1.071832972,0.97881746,0.076543072,0.30040167
4.20116E+11,0.352745306,0.567520854,0.533847553,0.103339624,0.592997444,0.670047726,0.227431907,0.670047726,0.555723334,1.036158357,0.959551211,1.114285763,0.924969472,0.607325355,1.12707039
4.20116E+11,0.352745306,0.567520854,0.533847553,0.103339624,0.592997444,0.670047726,0.227431907,0.670047726,0.555723334,0.933466955,0.927350034,0.790947483,NA,0.607325355,1.12707039
4.20116E+11,0.352745306,0.567520854,0.533847553,0.103339624,0.592997444,0.670047726,0.227431907,0.670047726,0.555723334,1.035207511,1.163502438,1.001840148,1.147599057,0.607325355,1.12707039
4.20116E+11,0.352745306,0.567520854,0.533847553,0.103339624,0.592997444,0.670047726,0.227431907,0.670047726,0.555723334,0.901507954,0.796070723,0.420185494,0.929601557,0.607325355,1.12707039
4.20116E+11,0.01492384,0.02101463,0.001444066,0.008005182,0.003434555,0.01046415,0,0.01046415,0,1.036158357,0.959551211,1.114285763,0.924969472,0.002301311,0.134630874
4.20116E+11,0.01492384,0.02101463,0.001444066,0.008005182,0.003434555,0.01046415,0,0.01046415,0,0.933466955,0.927350034,0.790947483,NA,0.002301311,0.134630874
4.20116E+11,0.01492384,0.02101463,0.001444066,0.008005182,0.003434555,0.01046415,0,0.01046415,0,1.035207511,1.163502438,1.001840148,1.147599057,0.002301311,0.134630874
4.20106E+11,0.01492384,0.02101463,0.001444066,0.008005182,0.003434555,0.01046415,0,0.01046415,0,0.901507954,0.796070723,0.420185494,0.929601557,0.002301311,0.134630874
4.20106E+11,0.01492384,0.02101463,0.001444066,0.008005182,0.003434555,0.01046415,0,0.01046415,0,1.195372289,1.097533879,1.06234823,1.01037354,0.002301311,0.134630874
4.20106E+11,0.01492384,0.02101463,0.001444066,0.008005182,0.003434555,0.01046415,0,0.01046415,0,0.953646027,0.961242712,1.071832972,0.97881746,0.002301311,0.134630874
4.20106E+11,0.01492384,0.02101463,0.001444066,0.008005182,0.003434555,0.01046415,0,0.01046415,0,0.932833058,0.959300618,1.149310743,0.894571415,0.002301311,0.134630874
4.20106E+11,0.01492384,0.02101463,0.001444066,0.008005182,0.003434555,0.01046415,0,0.01046415,0,0.989302764,1.077549102,1.038236416,0.989818662,0.002301311,0.134630874
4.20106E+11,1.07994332,1.598382848,0.951162013,0.63022616,0.810340398,1.060671294,0.736290347,1.060671294,0.463799173,1.035207511,1.163502438,1.001840148,1.147599057,3.29639639,2.425125315
4.20106E+11,1.07994332,1.598382848,0.951162013,0.63022616,0.810340398,1.060671294,0.736290347,1.060671294,0.463799173,0.901507954,0.796070723,0.420185494,0.929601557,3.29639639,2.425125315
4.20106E+11,1.07994332,1.598382848,0.951162013,0.63022616,0.810340398,1.060671294,0.736290347,1.060671294,0.463799173,1.043553828,1.025958307,0.965272468,0.874595548,3.29639639,2.425125315
4.20106E+11,0.01492384,0.02101463,0.001444066,0.008005182,0.003434555,0.01046415,0,0.01046415,0,0.942711294,0.981634703,1.157081375,1.197393971,0.002301311,0.134630874
4.20106E+11,1.07994332,1.598382848,0.951162013,0.63022616,0.810340398,1.060671294,0.736290347,1.060671294,0.463799173,0.932833058,0.959300618,1.149310743,0.894571415,3.29639639,2.425125315
4.20106E+11,1.07994332,1.598382848,0.951162013,0.63022616,0.810340398,1.060671294,0.736290347,1.060671294,0.463799173,0.989302764,1.077549102,1.038236416,0.989818662,3.29639639,2.425125315
4.20106E+11,1.07994332,1.598382848,0.951162013,0.63022616,0.810340398,1.060671294,0.736290347,1.060671294,0.463799173,1.036158357,0.959551211,1.114285763,0.924969472,3.29639639,2.425125315
4.20106E+11,1.07994332,1.598382848,0.951162013,0.63022616,0.810340398,1.060671294,0.736290347,1.060671294,0.463799173,0.933466955,0.927350034,0.790947483,NA,3.29639639,2.425125315
4.20106E+11,0.145439603,0.080786782,0.166925784,0.043082435,0.153213367,0.128734701,0.018489069,0.128734701,0,1.195372289,1.097533879,1.06234823,1.01037354,0.167892836,0.254511259
4.20106E+11,0.145439603,0.080786782,0.166925784,0.043082435,0.153213367,0.128734701,0.018489069,0.128734701,0,0.953646027,0.961242712,1.071832972,0.97881746,0.167892836,0.254511259
4.20106E+11,0.145439603,0.080786782,0.166925784,0.043082435,0.153213367,0.128734701,0.018489069,0.128734701,0,0.932833058,0.959300618,1.149310743,0.894571415,0.167892836,0.254511259
4.20106E+11,0.145439603,0.080786782,0.166925784,0.043082435,0.153213367,0.128734701,0.018489069,0.128734701,0,0.989302764,1.077549102,1.038236416,0.989818662,0.167892836,0.254511259
4.20106E+11,0.002858141,0.00543612,0.003637722,0.003536835,0.006359294,0.014684025,0.004641356,0.014684025,0,1.035207511,1.163502438,1.001840148,1.147599057,0.004868641,0.051543577
4.20106E+11,0.002858141,0.00543612,0.003637722,0.003536835,0.006359294,0.014684025,0.004641356,0.014684025,0,0.901507954,0.796070723,0.420185494,0.929601557,0.004868641,0.051543577
4.20106E+11,0.002858141,0.00543612,0.003637722,0.003536835,0.006359294,0.014684025,0.004641356,0.014684025,0,1.043553828,1.025958307,0.965272468,0.874595548,0.004868641,0.051543577
4.20117E+11,0.145439603,0.080786782,0.166925784,0.043082435,0.153213367,0.128734701,0.018489069,0.128734701,0,0.942711294,0.981634703,1.157081375,1.197393971,0.167892836,0.254511259
4.20117E+11,0.002858141,0.00543612,0.003637722,0.003536835,0.006359294,0.014684025,0.004641356,0.014684025,0,0.932833058,0.959300618,1.149310743,0.894571415,0.004868641,0.051543577
4.20117E+11,0.002858141,0.00543612,0.003637722,0.003536835,0.006359294,0.014684025,0.004641356,0.014684025,0,0.989302764,1.077549102,1.038236416,0.989818662,0.004868641,0.051543577
4.20117E+11,0.002858141,0.00543612,0.003637722,0.003536835,0.006359294,0.014684025,0.004641356,0.014684025,0,1.036158357,0.959551211,1.114285763,0.924969472,0.004868641,0.051543577
4.20117E+11,0.002858141,0.00543612,0.003637722,0.003536835,0.006359294,0.014684025,0.004641356,0.014684025,0,0.933466955,0.927350034,0.790947483,NA,0.004868641,0.051543577
4.20117E+11,0.01492384,0.02101463,0.001444066,0.008005182,0.003434555,0.01046415,0,0.01046415,0,1.043553828,1.025958307,0.965272468,0.874595548,0.002301311,0.134630874
4.20117E+11,0.002858141,0.00543612,0.003637722,0.003536835,0.006359294,0.014684025,0.004641356,0.014684025,0,0.942711294,0.981634703,1.157081375,1.197393971,0.004868641,0.051543577
4.20117E+11,0.002858141,0.00543612,0.003637722,0.003536835,0.006359294,0.014684025,0.004641356,0.014684025,0,1.195372289,1.097533879,1.06234823,1.01037354,0.004868641,0.051543577
4.20117E+11,0.002858141,0.00543612,0.003637722,0.003536835,0.006359294,0.014684025,0.004641356,0.014684025,0,0.953646027,0.961242712,1.071832972,0.97881746,0.004868641,0.051543577
4.20117E+11,0.069825481,0.083932685,0.046140806,0.026635424,0.033808904,0.086963641,0.004434104,0.086963641,0,1.035207511,1.163502438,1.001840148,1.147599057,0.076543072,0.324237605
4.20117E+11,0.069825481,0.083932685,0.046140806,0.026635424,0.033808904,0.086963641,0.004434104,0.086963641,0,0.901507954,0.796070723,0.420185494,0.929601557,0.076543072,0.324237605
4.20117E+11,0.069825481,0.083932685,0.046140806,0.026635424,0.033808904,0.086963641,0.004434104,0.086963641,0,1.043553828,1.025958307,0.965272468,0.874595548,0.076543072,0.324237605
4.20117E+11,0.001425453,0.000396384,0,0.002299671,0.000845223,0,0,0,0,0.942711294,0.981634703,1.157081375,1.197393971,0.000197757,0.016947623
4.20117E+11,0.069825481,0.083932685,0.046140806,0.026635424,0.033808904,0.086963641,0.004434104,0.086963641,0,0.932833058,0.959300618,1.149310743,0.894571415,0.076543072,0.324237605
4.20117E+11,0.069825481,0.083932685,0.046140806,0.026635424,0.033808904,0.086963641,0.004434104,0.086963641,0,0.989302764,1.077549102,1.038236416,0.989818662,0.076543072,0.324237605
4.20117E+11,0.069825481,0.083932685,0.046140806,0.026635424,0.033808904,0.086963641,0.004434104,0.086963641,0,1.036158357,0.959551211,1.114285763,0.924969472,0.076543072,0.324237605
4.20117E+11,0.069825481,0.083932685,0.046140806,0.026635424,0.033808904,0.086963641,0.004434104,0.086963641,0,0.933466955,0.927350034,0.790947483,NA,0.076543072,0.324237605
4.20117E+11,0.145439603,0.080786782,0.166925784,0.043082435,0.153213367,0.128734701,0.018489069,0.128734701,0,1.043553828,1.025958307,0.965272468,0.874595548,0.167892836,0.254511259
4.20117E+11,0.069825481,0.083932685,0.046140806,0.026635424,0.033808904,0.086963641,0.004434104,0.086963641,0,0.942711294,0.981634703,1.157081375,1.197393971,0.076543072,0.324237605
4.20117E+11,0.069825481,0.083932685,0.046140806,0.026635424,0.033808904,0.086963641,0.004434104,0.086963641,0,1.195372289,1.097533879,1.06234823,1.01037354,0.076543072,0.324237605
4.20117E+11,0.069825481,0.083932685,0.046140806,0.026635424,0.033808904,0.086963641,0.004434104,0.086963641,0,0.953646027,0.961242712,1.071832972,0.97881746,0.076543072,0.324237605
4.20117E+11,0.145439603,0.080786782,0.166925784,0.043082435,0.153213367,0.128734701,0.018489069,0.128734701,0,1.036158357,0.959551211,1.114285763,0.924969472,0.167892836,0.254511259
4.20117E+11,0.145439603,0.080786782,0.166925784,0.043082435,0.153213367,0.128734701,0.018489069,0.128734701,0,0.933466955,0.927350034,0.790947483,NA,0.167892836,0.254511259
4.20117E+11,0.145439603,0.080786782,0.166925784,0.043082435,0.153213367,0.128734701,0.018489069,0.128734701,0,1.035207511,1.163502438,1.001840148,1.147599057,0.167892836,0.254511259
4.20117E+11,0.145439603,0.080786782,0.166925784,0.043082435,0.153213367,0.128734701,0.018489069,0.128734701,0,0.901507954,0.796070723,0.420185494,0.929601557,0.167892836,0.254511259
4.20117E+11,0,0.000902245,0.000565343,0.001305572,0.001202094,0.001278793,0.000489224,0.001278793,0,0.932833058,0.959300618,1.149310743,0.894571415,0.00179939,0.033871494
4.20117E+11,0,0.000902245,0.000565343,0.001305572,0.001202094,0.001278793,0.000489224,0.001278793,0,0.989302764,1.077549102,1.038236416,0.989818662,0.00179939,0.033871494
4.20117E+11,0,0.000902245,0.000565343,0.001305572,0.001202094,0.001278793,0.000489224,0.001278793,0,1.036158357,0.959551211,1.114285763,0.924969472,0.00179939,0.033871494
