wkt_geom,fid,InputID,TargetID,Distance,Busstops_Count_Pointsdensity,Company_Count_Pointsdensity,Daily_Count_Pointsdensity,Green_Count_Densitypoints,Hospital_Count_Pointsdensity,Restuarant_Count_Pointsdensity,Sample_Count_Pointsdensity,Shops_Count_Pointsdensity,Subway_Count_Pointsdensity,Merged_pm25mean,Merged_pm10mean,Merged_no2mean,Merged_so2mean,Education_Count_Pointsdensity,Carroads_Roadensity
"MultiPoint ((113.83930180000000121 30.32458189999999831),(114.08632432609435625 30.60211037776452159))",942,4.20112E+11,1334A,38850.60333,3.24E-06,1.64E-05,1.13E-06,5.86E-07,7.81E-07,1.95E-07,4.30E-07,1.95E-07,0,46.75616438,69.62739726,20.14794521,8.797260274,1.33E-06,28.323
"MultiPoint ((114.08632432609435625 30.60211037776452159),(114.13591800000000376 30.62591507000000135))",941,4.20112E+11,1333A,5438.58715,3.24E-06,1.64E-05,1.13E-06,5.86E-07,7.81E-07,1.95E-07,4.30E-07,1.95E-07,0,54.12328767,89.73424658,46.28493151,8.276712329,1.33E-06,28.323
"MultiPoint ((114.21305559991559164 30.78596721234789513),(114.30494500000000357 30.53393900000000016))",940,4.20116E+11,1328A,29295.8373,1.54E-06,5.81E-07,5.65E-07,3.32E-08,4.98E-07,9.97E-08,1.99E-07,9.97E-08,1.66E-08,48.89315068,85.85753425,55.48219178,11.33150685,2.99E-07,8.572
"MultiPoint ((114.21022589999999752 30.46695070000000172),(114.98526387730809972 30.91931246126271304))",915,4.20117E+11,1330A,89604.01104,1.28E-08,3.84E-07,1.41E-07,1.28E-08,2.05E-07,1.28E-07,1.28E-08,1.28E-07,0,53.73972603,83.9260274,53.43013699,8.753424658,2.94E-07,4.813
"MultiPoint ((114.35354139999999745 30.58268419999999921),(114.98526387730809972 30.91931246126271304))",914,4.20117E+11,1325A,71074.7682,1.28E-08,3.84E-07,1.41E-07,1.28E-08,2.05E-07,1.28E-07,1.28E-08,1.28E-07,0,48.41369863,81.10958904,37.9260274,,2.94E-07,4.813
"MultiPoint ((114.3843389999999971 30.51554900000000004),(114.98526387730809972 30.91931246126271304))",913,4.20117E+11,1332A,72916.28072,1.28E-08,3.84E-07,1.41E-07,1.28E-08,2.05E-07,1.28E-07,1.28E-08,1.28E-07,0,53.69041096,101.7643836,48.03835616,10.86027397,2.94E-07,4.813
"MultiPoint ((113.83930180000000121 30.32458189999999831),(114.98526387730809972 30.91931246126271304))",912,4.20117E+11,1334A,128137.162,1.28E-08,3.84E-07,1.41E-07,1.28E-08,2.05E-07,1.28E-07,1.28E-08,1.28E-07,0,46.75616438,69.62739726,20.14794521,8.797260274,2.94E-07,4.813
"MultiPoint ((114.39685199999999554 30.61899500000000174),(114.98526387730809972 30.91931246126271304))",919,4.20117E+11,1329A,65434.53967,1.28E-08,3.84E-07,1.41E-07,1.28E-08,2.05E-07,1.28E-07,1.28E-08,1.28E-07,0,61.99726027,95.99452055,50.93972603,9.561643836,2.94E-07,4.813
"MultiPoint ((114.25827400000000011 30.55532499999999985),(114.98526387730809972 30.91931246126271304))",918,4.20117E+11,1326A,80469.41144,1.28E-08,3.84E-07,1.41E-07,1.28E-08,2.05E-07,1.28E-07,1.28E-08,1.28E-07,0,49.46027397,84.0739726,51.39452055,9.263013699,2.94E-07,4.813
"MultiPoint ((114.38645699999999295 30.62975099999999884),(114.98526387730809972 30.91931246126271304))",917,4.20117E+11,1331A,65699.5927,1.28E-08,3.84E-07,1.41E-07,1.28E-08,2.05E-07,1.28E-07,1.28E-08,1.28E-07,0,48.38082192,83.90410959,55.10958904,8.465753425,2.94E-07,4.813
"MultiPoint ((114.29549799999999493 30.6063459999999985),(114.98526387730809972 30.91931246126271304))",916,4.20117E+11,1327A,74598.12942,1.28E-08,3.84E-07,1.41E-07,1.28E-08,2.05E-07,1.28E-07,1.28E-08,1.28E-07,0,51.30958904,94.24657534,49.78356164,9.367123288,2.94E-07,4.813
"MultiPoint ((114.13427718170252945 30.24459489669603229),(114.3843389999999971 30.51554900000000004))",923,4.20115E+11,1332A,38470.03133,0,7.56E-07,2.52E-07,0,1.01E-07,0,5.04E-08,0,0,53.69041096,101.7643836,48.03835616,10.86027397,5.54E-07,4.987
"MultiPoint ((113.83930180000000121 30.32458189999999831),(114.13427718170252945 30.24459489669603229))",922,4.20115E+11,1334A,29732.51678,0,7.56E-07,2.52E-07,0,1.01E-07,0,5.04E-08,0,0,46.75616438,69.62739726,20.14794521,8.797260274,5.54E-07,4.987
"MultiPoint ((114.13427718170252945 30.24459489669603229),(114.13591800000000376 30.62591507000000135))",921,4.20115E+11,1333A,42273.37668,0,7.56E-07,2.52E-07,0,1.01E-07,0,5.04E-08,0,0,54.12328767,89.73424658,46.28493151,8.276712329,5.54E-07,4.987
"MultiPoint ((114.30494500000000357 30.53393900000000016),(114.98526387730809972 30.91931246126271304))",920,4.20117E+11,1328A,77915.8773,1.28E-08,3.84E-07,1.41E-07,1.28E-08,2.05E-07,1.28E-07,1.28E-08,1.28E-07,0,48.89315068,85.85753425,55.48219178,11.33150685,2.94E-07,4.813
"MultiPoint ((114.13427718170252945 30.24459489669603229),(114.38645699999999295 30.62975099999999884))",927,4.20115E+11,1331A,49091.46735,0,7.56E-07,2.52E-07,0,1.01E-07,0,5.04E-08,0,0,48.38082192,83.90410959,55.10958904,8.465753425,5.54E-07,4.987
"MultiPoint ((114.13427718170252945 30.24459489669603229),(114.29549799999999493 30.6063459999999985))",926,4.20115E+11,1327A,42990.70027,0,7.56E-07,2.52E-07,0,1.01E-07,0,5.04E-08,0,0,51.30958904,94.24657534,49.78356164,9.367123288,5.54E-07,4.987
"MultiPoint ((114.13427718170252945 30.24459489669603229),(114.21022589999999752 30.46695070000000172))",925,4.20115E+11,1330A,25708.72815,0,7.56E-07,2.52E-07,0,1.01E-07,0,5.04E-08,0,0,53.73972603,83.9260274,53.43013699,8.753424658,5.54E-07,4.987
"MultiPoint ((114.13427718170252945 30.24459489669603229),(114.35354139999999745 30.58268419999999921))",924,4.20115E+11,1325A,42995.64035,0,7.56E-07,2.52E-07,0,1.01E-07,0,5.04E-08,0,0,48.41369863,81.10958904,37.9260274,,5.54E-07,4.987
"MultiPoint ((114.33592399937678863 30.66251496516036923),(114.39685199999999554 30.61899500000000174))",899,4.20102E+11,1329A,7575.670879,5.08E-06,3.56E-05,6.58E-06,5.02E-07,6.65E-06,1.63E-06,1.19E-06,1.63E-06,3.76E-07,61.99726027,95.99452055,50.93972603,9.561643836,7.27E-06,39.069
"MultiPoint ((114.25827400000000011 30.55532499999999985),(114.33592399937678863 30.66251496516036923))",898,4.20102E+11,1326A,14023.46157,5.08E-06,3.56E-05,6.58E-06,5.02E-07,6.65E-06,1.63E-06,1.19E-06,1.63E-06,3.76E-07,49.46027397,84.0739726,51.39452055,9.263013699,7.27E-06,39.069
"MultiPoint ((114.33592399937678863 30.66251496516036923),(114.38645699999999295 30.62975099999999884))",897,4.20102E+11,1331A,6054.47167,5.08E-06,3.56E-05,6.58E-06,5.02E-07,6.65E-06,1.63E-06,1.19E-06,1.63E-06,3.76E-07,48.38082192,83.90410959,55.10958904,8.465753425,7.27E-06,39.069
"MultiPoint ((114.29549799999999493 30.6063459999999985),(114.33592399937678863 30.66251496516036923))",896,4.20102E+11,1327A,7334.572585,5.08E-06,3.56E-05,6.58E-06,5.02E-07,6.65E-06,1.63E-06,1.19E-06,1.63E-06,3.76E-07,51.30958904,94.24657534,49.78356164,9.367123288,7.27E-06,39.069
"MultiPoint ((114.30963724871033094 30.62084777100778865),(114.3843389999999971 30.51554900000000004))",903,4.20102E+11,1332A,13697.78849,2.87E-05,3.70E-05,2.87E-05,1.91E-06,2.12E-05,2.87E-06,4.94E-06,2.87E-06,6.38E-07,53.69041096,101.7643836,48.03835616,10.86027397,1.99E-05,58.523
"MultiPoint ((113.83930180000000121 30.32458189999999831),(114.30963724871033094 30.62084777100778865))",902,4.20102E+11,1334A,55843.89626,2.87E-05,3.70E-05,2.87E-05,1.91E-06,2.12E-05,2.87E-06,4.94E-06,2.87E-06,6.38E-07,46.75616438,69.62739726,20.14794521,8.797260274,1.99E-05,58.523
"MultiPoint ((114.13591800000000376 30.62591507000000135),(114.30963724871033094 30.62084777100778865))",901,4.20102E+11,1333A,16665.24391,2.87E-05,3.70E-05,2.87E-05,1.91E-06,2.12E-05,2.87E-06,4.94E-06,2.87E-06,6.38E-07,54.12328767,89.73424658,46.28493151,8.276712329,1.99E-05,58.523
"MultiPoint ((114.30494500000000357 30.53393900000000016),(114.33592399937678863 30.66251496516036923))",900,4.20102E+11,1328A,14560.58462,5.08E-06,3.56E-05,6.58E-06,5.02E-07,6.65E-06,1.63E-06,1.19E-06,1.63E-06,3.76E-07,48.89315068,85.85753425,55.48219178,11.33150685,7.27E-06,39.069
"MultiPoint ((114.30963724871033094 30.62084777100778865),(114.38645699999999295 30.62975099999999884))",907,4.20102E+11,1331A,7430.988089,2.87E-05,3.70E-05,2.87E-05,1.91E-06,2.12E-05,2.87E-06,4.94E-06,2.87E-06,6.38E-07,48.38082192,83.90410959,55.10958904,8.465753425,1.99E-05,58.523
"MultiPoint ((114.29549799999999493 30.6063459999999985),(114.30963724871033094 30.62084777100778865))",906,4.20102E+11,1327A,2103.055751,2.87E-05,3.70E-05,2.87E-05,1.91E-06,2.12E-05,2.87E-06,4.94E-06,2.87E-06,6.38E-07,51.30958904,94.24657534,49.78356164,9.367123288,1.99E-05,58.523
"MultiPoint ((114.21022589999999752 30.46695070000000172),(114.30963724871033094 30.62084777100778865))",905,4.20102E+11,1330A,19546.90869,2.87E-05,3.70E-05,2.87E-05,1.91E-06,2.12E-05,2.87E-06,4.94E-06,2.87E-06,6.38E-07,53.73972603,83.9260274,53.43013699,8.753424658,1.99E-05,58.523
"MultiPoint ((114.30963724871033094 30.62084777100778865),(114.35354139999999745 30.58268419999999921))",904,4.20102E+11,1325A,5968.897941,2.87E-05,3.70E-05,2.87E-05,1.91E-06,2.12E-05,2.87E-06,4.94E-06,2.87E-06,6.38E-07,48.41369863,81.10958904,37.9260274,,1.99E-05,58.523
"MultiPoint ((114.13591800000000376 30.62591507000000135),(114.98526387730809972 30.91931246126271304))",911,4.20117E+11,1333A,87572.69342,1.28E-08,3.84E-07,1.41E-07,1.28E-08,2.05E-07,1.28E-07,1.28E-08,1.28E-07,0,54.12328767,89.73424658,46.28493151,8.276712329,2.94E-07,4.813
"MultiPoint ((114.30494500000000357 30.53393900000000016),(114.30963724871033094 30.62084777100778865))",910,4.20102E+11,1328A,9645.407498,2.87E-05,3.70E-05,2.87E-05,1.91E-06,2.12E-05,2.87E-06,4.94E-06,2.87E-06,6.38E-07,48.89315068,85.85753425,55.48219178,11.33150685,1.99E-05,58.523
"MultiPoint ((114.30963724871033094 30.62084777100778865),(114.39685199999999554 30.61899500000000174))",909,4.20102E+11,1329A,8364.755369,2.87E-05,3.70E-05,2.87E-05,1.91E-06,2.12E-05,2.87E-06,4.94E-06,2.87E-06,6.38E-07,61.99726027,95.99452055,50.93972603,9.561643836,1.99E-05,58.523
"MultiPoint ((114.25827400000000011 30.55532499999999985),(114.30963724871033094 30.62084777100778865))",908,4.20102E+11,1326A,8776.956847,2.87E-05,3.70E-05,2.87E-05,1.91E-06,2.12E-05,2.87E-06,4.94E-06,2.87E-06,6.38E-07,49.46027397,84.0739726,51.39452055,9.263013699,1.99E-05,58.523
"MultiPoint ((114.13591800000000376 30.62591507000000135),(114.16745745874558793 30.61919231450884737))",1011,4.20104E+11,1333A,3114.444042,6.93E-06,3.48E-05,6.16E-06,3.08E-07,4.78E-06,2.62E-06,6.16E-07,2.62E-06,4.62E-07,54.12328767,89.73424658,46.28493151,8.276712329,5.08E-06,84.592
"MultiPoint ((114.25216016577930134 30.5695806017022953),(114.30494500000000357 30.53393900000000016))",1010,4.20104E+11,1328A,6423.620662,8.83E-05,5.78E-05,0.000101598,6.25E-06,6.72E-05,1.17E-05,2.34E-05,1.17E-05,0,48.89315068,85.85753425,55.48219178,11.33150685,4.61E-05,86.719
"MultiPoint ((114.25216016577930134 30.5695806017022953),(114.39685199999999554 30.61899500000000174))",1009,4.20104E+11,1329A,14919.03113,8.83E-05,5.78E-05,0.000101598,6.25E-06,6.72E-05,1.17E-05,2.34E-05,1.17E-05,0,61.99726027,95.99452055,50.93972603,9.561643836,4.61E-05,86.719
"MultiPoint ((114.25216016577930134 30.5695806017022953),(114.25827400000000011 30.55532499999999985))",1008,4.20104E+11,1326A,1685.73835,8.83E-05,5.78E-05,0.000101598,6.25E-06,6.72E-05,1.17E-05,2.34E-05,1.17E-05,0,49.46027397,84.0739726,51.39452055,9.263013699,4.61E-05,86.719
"MultiPoint ((114.16745745874558793 30.61919231450884737),(114.21022589999999752 30.46695070000000172))",1015,4.20104E+11,1330A,17369.53472,6.93E-06,3.48E-05,6.16E-06,3.08E-07,4.78E-06,2.62E-06,6.16E-07,2.62E-06,4.62E-07,53.73972603,83.9260274,53.43013699,8.753424658,5.08E-06,84.592
"MultiPoint ((114.16745745874558793 30.61919231450884737),(114.35354139999999745 30.58268419999999921))",1014,4.20104E+11,1325A,18298.60711,6.93E-06,3.48E-05,6.16E-06,3.08E-07,4.78E-06,2.62E-06,6.16E-07,2.62E-06,4.62E-07,48.41369863,81.10958904,37.9260274,,5.08E-06,84.592
"MultiPoint ((114.16745745874558793 30.61919231450884737),(114.3843389999999971 30.51554900000000004))",1013,4.20104E+11,1332A,23767.90381,6.93E-06,3.48E-05,6.16E-06,3.08E-07,4.78E-06,2.62E-06,6.16E-07,2.62E-06,4.62E-07,53.69041096,101.7643836,48.03835616,10.86027397,5.08E-06,84.592
"MultiPoint ((113.83930180000000121 30.32458189999999831),(114.16745745874558793 30.61919231450884737))",1012,4.20104E+11,1334A,45383.87436,6.93E-06,3.48E-05,6.16E-06,3.08E-07,4.78E-06,2.62E-06,6.16E-07,2.62E-06,4.62E-07,46.75616438,69.62739726,20.14794521,8.797260274,5.08E-06,84.592
"MultiPoint ((114.16745745874558793 30.61919231450884737),(114.39685199999999554 30.61899500000000174))",1019,4.20104E+11,1329A,21994.76089,6.93E-06,3.48E-05,6.16E-06,3.08E-07,4.78E-06,2.62E-06,6.16E-07,2.62E-06,4.62E-07,61.99726027,95.99452055,50.93972603,9.561643836,5.08E-06,84.592
"MultiPoint ((114.16745745874558793 30.61919231450884737),(114.25827400000000011 30.55532499999999985))",1018,4.20104E+11,1326A,11225.23984,6.93E-06,3.48E-05,6.16E-06,3.08E-07,4.78E-06,2.62E-06,6.16E-07,2.62E-06,4.62E-07,49.46027397,84.0739726,51.39452055,9.263013699,5.08E-06,84.592
"MultiPoint ((114.16745745874558793 30.61919231450884737),(114.38645699999999295 30.62975099999999884))",1017,4.20104E+11,1331A,21029.50269,6.93E-06,3.48E-05,6.16E-06,3.08E-07,4.78E-06,2.62E-06,6.16E-07,2.62E-06,4.62E-07,48.38082192,83.90410959,55.10958904,8.465753425,5.08E-06,84.592
"MultiPoint ((114.16745745874558793 30.61919231450884737),(114.29549799999999493 30.6063459999999985))",1016,4.20104E+11,1327A,12359.87591,6.93E-06,3.48E-05,6.16E-06,3.08E-07,4.78E-06,2.62E-06,6.16E-07,2.62E-06,4.62E-07,51.30958904,94.24657534,49.78356164,9.367123288,5.08E-06,84.592
"MultiPoint ((114.185694078218134 30.59503666511865916),(114.3843389999999971 30.51554900000000004))",1023,4.20104E+11,1332A,20997.51424,2.30E-05,2.57E-05,4.06E-05,1.81E-07,2.63E-05,3.99E-06,7.07E-06,3.99E-06,1.81E-07,53.69041096,101.7643836,48.03835616,10.86027397,2.01E-05,89.03
"MultiPoint ((113.83930180000000121 30.32458189999999831),(114.185694078218134 30.59503666511865916))",1022,4.20104E+11,1334A,44784.43784,2.30E-05,2.57E-05,4.06E-05,1.81E-07,2.63E-05,3.99E-06,7.07E-06,3.99E-06,1.81E-07,46.75616438,69.62739726,20.14794521,8.797260274,2.01E-05,89.03
"MultiPoint ((114.13591800000000376 30.62591507000000135),(114.185694078218134 30.59503666511865916))",1021,4.20104E+11,1333A,5873.727152,2.30E-05,2.57E-05,4.06E-05,1.81E-07,2.63E-05,3.99E-06,7.07E-06,3.99E-06,1.81E-07,54.12328767,89.73424658,46.28493151,8.276712329,2.01E-05,89.03
"MultiPoint ((114.16745745874558793 30.61919231450884737),(114.30494500000000357 30.53393900000000016))",1020,4.20104E+11,1328A,16225.282,6.93E-06,3.48E-05,6.16E-06,3.08E-07,4.78E-06,2.62E-06,6.16E-07,2.62E-06,4.62E-07,48.89315068,85.85753425,55.48219178,11.33150685,5.08E-06,84.592
"MultiPoint ((114.21022589999999752 30.46695070000000172),(114.3614209693366206 30.21326537546680768))",995,4.20115E+11,1330A,31658.62489,2.33E-07,4.03E-07,1.08E-07,1.14E-08,1.59E-07,2.84E-08,5.68E-09,2.84E-08,0,53.73972603,83.9260274,53.43013699,8.753424658,1.76E-07,4.248
"MultiPoint ((114.35354139999999745 30.58268419999999921),(114.3614209693366206 30.21326537546680768))",994,4.20115E+11,1325A,40960.46717,2.33E-07,4.03E-07,1.08E-07,1.14E-08,1.59E-07,2.84E-08,5.68E-09,2.84E-08,0,48.41369863,81.10958904,37.9260274,,1.76E-07,4.248
"MultiPoint ((114.3614209693366206 30.21326537546680768),(114.3843389999999971 30.51554900000000004))",993,4.20115E+11,1332A,33583.08609,2.33E-07,4.03E-07,1.08E-07,1.14E-08,1.59E-07,2.84E-08,5.68E-09,2.84E-08,0,53.69041096,101.7643836,48.03835616,10.86027397,1.76E-07,4.248
"MultiPoint ((113.83930180000000121 30.32458189999999831),(114.3614209693366206 30.21326537546680768))",992,4.20115E+11,1334A,51734.20781,2.33E-07,4.03E-07,1.08E-07,1.14E-08,1.59E-07,2.84E-08,5.68E-09,2.84E-08,0,46.75616438,69.62739726,20.14794521,8.797260274,1.76E-07,4.248
"MultiPoint ((114.3614209693366206 30.21326537546680768),(114.39685199999999554 30.61899500000000174))",999,4.20115E+11,1329A,45107.61952,2.33E-07,4.03E-07,1.08E-07,1.14E-08,1.59E-07,2.84E-08,5.68E-09,2.84E-08,0,61.99726027,95.99452055,50.93972603,9.561643836,1.76E-07,4.248
"MultiPoint ((114.25827400000000011 30.55532499999999985),(114.3614209693366206 30.21326537546680768))",998,4.20115E+11,1326A,39194.83681,2.33E-07,4.03E-07,1.08E-07,1.14E-08,1.59E-07,2.84E-08,5.68E-09,2.84E-08,0,49.46027397,84.0739726,51.39452055,9.263013699,1.76E-07,4.248
"MultiPoint ((114.3614209693366206 30.21326537546680768),(114.38645699999999295 30.62975099999999884))",997,4.20115E+11,1331A,46234.03313,2.33E-07,4.03E-07,1.08E-07,1.14E-08,1.59E-07,2.84E-08,5.68E-09,2.84E-08,0,48.38082192,83.90410959,55.10958904,8.465753425,1.76E-07,4.248
"MultiPoint ((114.29549799999999493 30.6063459999999985),(114.3614209693366206 30.21326537546680768))",996,4.20115E+11,1327A,44034.65005,2.33E-07,4.03E-07,1.08E-07,1.14E-08,1.59E-07,2.84E-08,5.68E-09,2.84E-08,0,51.30958904,94.24657534,49.78356164,9.367123288,1.76E-07,4.248
"MultiPoint ((114.25216016577930134 30.5695806017022953),(114.3843389999999971 30.51554900000000004))",1003,4.20104E+11,1332A,14026.81549,8.83E-05,5.78E-05,0.000101598,6.25E-06,6.72E-05,1.17E-05,2.34E-05,1.17E-05,0,53.69041096,101.7643836,48.03835616,10.86027397,4.61E-05,86.719
"MultiPoint ((113.83930180000000121 30.32458189999999831),(114.25216016577930134 30.5695806017022953))",1002,4.20104E+11,1334A,48064.95588,8.83E-05,5.78E-05,0.000101598,6.25E-06,6.72E-05,1.17E-05,2.34E-05,1.17E-05,0,46.75616438,69.62739726,20.14794521,8.797260274,4.61E-05,86.719
"MultiPoint ((114.13591800000000376 30.62591507000000135),(114.25216016577930134 30.5695806017022953))",1001,4.20104E+11,1333A,12778.16714,8.83E-05,5.78E-05,0.000101598,6.25E-06,6.72E-05,1.17E-05,2.34E-05,1.17E-05,0,54.12328767,89.73424658,46.28493151,8.276712329,4.61E-05,86.719
"MultiPoint ((114.30494500000000357 30.53393900000000016),(114.3614209693366206 30.21326537546680768))",1000,4.20115E+11,1328A,35961.58382,2.33E-07,4.03E-07,1.08E-07,1.14E-08,1.59E-07,2.84E-08,5.68E-09,2.84E-08,0,48.89315068,85.85753425,55.48219178,11.33150685,1.76E-07,4.248
"MultiPoint ((114.25216016577930134 30.5695806017022953),(114.38645699999999295 30.62975099999999884))",1007,4.20104E+11,1331A,14504.17098,8.83E-05,5.78E-05,0.000101598,6.25E-06,6.72E-05,1.17E-05,2.34E-05,1.17E-05,0,48.38082192,83.90410959,55.10958904,8.465753425,4.61E-05,86.719
"MultiPoint ((114.25216016577930134 30.5695806017022953),(114.29549799999999493 30.6063459999999985))",1006,4.20104E+11,1327A,5821.563064,8.83E-05,5.78E-05,0.000101598,6.25E-06,6.72E-05,1.17E-05,2.34E-05,1.17E-05,0,51.30958904,94.24657534,49.78356164,9.367123288,4.61E-05,86.719
"MultiPoint ((114.21022589999999752 30.46695070000000172),(114.25216016577930134 30.5695806017022953))",1005,4.20104E+11,1330A,12068.60671,8.83E-05,5.78E-05,0.000101598,6.25E-06,6.72E-05,1.17E-05,2.34E-05,1.17E-05,0,53.73972603,83.9260274,53.43013699,8.753424658,4.61E-05,86.719
"MultiPoint ((114.25216016577930134 30.5695806017022953),(114.35354139999999745 30.58268419999999921))",1004,4.20104E+11,1325A,9832.80328,8.83E-05,5.78E-05,0.000101598,6.25E-06,6.72E-05,1.17E-05,2.34E-05,1.17E-05,0,48.41369863,81.10958904,37.9260274,,4.61E-05,86.719
"MultiPoint ((114.25527483130213113 30.14102562297483701),(114.39685199999999554 30.61899500000000174))",979,4.20115E+11,1329A,54706.58791,3.12E-07,2.61E-07,6.53E-08,3.63E-08,1.09E-07,2.18E-08,1.45E-08,2.18E-08,0,61.99726027,95.99452055,50.93972603,9.561643836,8.70E-08,3.43
"MultiPoint ((114.25527483130213113 30.14102562297483701),(114.25827400000000011 30.55532499999999985))",978,4.20115E+11,1326A,45929.44373,3.12E-07,2.61E-07,6.53E-08,3.63E-08,1.09E-07,2.18E-08,1.45E-08,2.18E-08,0,49.46027397,84.0739726,51.39452055,9.263013699,8.70E-08,3.43
"MultiPoint ((114.25527483130213113 30.14102562297483701),(114.38645699999999295 30.62975099999999884))",977,4.20115E+11,1331A,55627.2403,3.12E-07,2.61E-07,6.53E-08,3.63E-08,1.09E-07,2.18E-08,1.45E-08,2.18E-08,0,48.38082192,83.90410959,55.10958904,8.465753425,8.70E-08,3.43
"MultiPoint ((114.25527483130213113 30.14102562297483701),(114.29549799999999493 30.6063459999999985))",976,4.20115E+11,1327A,51729.53357,3.12E-07,2.61E-07,6.53E-08,3.63E-08,1.09E-07,2.18E-08,1.45E-08,2.18E-08,0,51.30958904,94.24657534,49.78356164,9.367123288,8.70E-08,3.43
"MultiPoint ((113.82780421270854276 30.41464080852664509),(114.3843389999999971 30.51554900000000004))",983,4.20114E+11,1332A,54603.93619,1.42E-07,2.84E-07,2.04E-07,9.48E-09,2.28E-07,4.74E-08,1.38E-07,4.74E-08,0,53.69041096,101.7643836,48.03835616,10.86027397,2.09E-07,3.537
"MultiPoint ((113.82780421270854276 30.41464080852664509),(113.83930180000000121 30.32458189999999831))",982,4.20114E+11,1334A,10044.80195,1.42E-07,2.84E-07,2.04E-07,9.48E-09,2.28E-07,4.74E-08,1.38E-07,4.74E-08,0,46.75616438,69.62739726,20.14794521,8.797260274,2.09E-07,3.537
"MultiPoint ((113.82780421270854276 30.41464080852664509),(114.13591800000000376 30.62591507000000135))",981,4.20114E+11,1333A,37724.31245,1.42E-07,2.84E-07,2.04E-07,9.48E-09,2.28E-07,4.74E-08,1.38E-07,4.74E-08,0,54.12328767,89.73424658,46.28493151,8.276712329,2.09E-07,3.537
"MultiPoint ((114.25527483130213113 30.14102562297483701),(114.30494500000000357 30.53393900000000016))",980,4.20115E+11,1328A,43818.72614,3.12E-07,2.61E-07,6.53E-08,3.63E-08,1.09E-07,2.18E-08,1.45E-08,2.18E-08,0,48.89315068,85.85753425,55.48219178,11.33150685,8.70E-08,3.43
"MultiPoint ((113.82780421270854276 30.41464080852664509),(114.38645699999999295 30.62975099999999884))",987,4.20114E+11,1331A,58681.88167,1.42E-07,2.84E-07,2.04E-07,9.48E-09,2.28E-07,4.74E-08,1.38E-07,4.74E-08,0,48.38082192,83.90410959,55.10958904,8.465753425,2.09E-07,3.537
"MultiPoint ((113.82780421270854276 30.41464080852664509),(114.29549799999999493 30.6063459999999985))",986,4.20114E+11,1327A,49669.65875,1.42E-07,2.84E-07,2.04E-07,9.48E-09,2.28E-07,4.74E-08,1.38E-07,4.74E-08,0,51.30958904,94.24657534,49.78356164,9.367123288,2.09E-07,3.537
"MultiPoint ((113.82780421270854276 30.41464080852664509),(114.21022589999999752 30.46695070000000172))",985,4.20114E+11,1330A,37189.18552,1.42E-07,2.84E-07,2.04E-07,9.48E-09,2.28E-07,4.74E-08,1.38E-07,4.74E-08,0,53.73972603,83.9260274,53.43013699,8.753424658,2.09E-07,3.537
"MultiPoint ((113.82780421270854276 30.41464080852664509),(114.35354139999999745 30.58268419999999921))",984,4.20114E+11,1325A,53799.24809,1.42E-07,2.84E-07,2.04E-07,9.48E-09,2.28E-07,4.74E-08,1.38E-07,4.74E-08,0,48.41369863,81.10958904,37.9260274,,2.09E-07,3.537
"MultiPoint ((114.13591800000000376 30.62591507000000135),(114.3614209693366206 30.21326537546680768))",991,4.20115E+11,1333A,50617.33707,2.33E-07,4.03E-07,1.08E-07,1.14E-08,1.59E-07,2.84E-08,5.68E-09,2.84E-08,0,54.12328767,89.73424658,46.28493151,8.276712329,1.76E-07,4.248
"MultiPoint ((113.82780421270854276 30.41464080852664509),(114.30494500000000357 30.53393900000000016))",990,4.20114E+11,1328A,47687.62603,1.42E-07,2.84E-07,2.04E-07,9.48E-09,2.28E-07,4.74E-08,1.38E-07,4.74E-08,0,48.89315068,85.85753425,55.48219178,11.33150685,2.09E-07,3.537
"MultiPoint ((113.82780421270854276 30.41464080852664509),(114.39685199999999554 30.61899500000000174))",989,4.20114E+11,1329A,59130.55821,1.42E-07,2.84E-07,2.04E-07,9.48E-09,2.28E-07,4.74E-08,1.38E-07,4.74E-08,0,61.99726027,95.99452055,50.93972603,9.561643836,2.09E-07,3.537
"MultiPoint ((113.82780421270854276 30.41464080852664509),(114.25827400000000011 30.55532499999999985))",988,4.20114E+11,1326A,44175.69864,1.42E-07,2.84E-07,2.04E-07,9.48E-09,2.28E-07,4.74E-08,1.38E-07,4.74E-08,0,49.46027397,84.0739726,51.39452055,9.263013699,2.09E-07,3.537
"MultiPoint ((114.17115597587277875 30.16197855511967418),(114.3843389999999971 30.51554900000000004))",963,4.20115E+11,1332A,44232.87058,1.63E-07,2.28E-07,6.51E-08,3.25E-08,7.59E-08,5.42E-08,0,5.42E-08,0,53.69041096,101.7643836,48.03835616,10.86027397,1.41E-07,2.288
"MultiPoint ((113.83930180000000121 30.32458189999999831),(114.17115597587277875 30.16197855511967418))",962,4.20115E+11,1334A,36676.26609,1.63E-07,2.28E-07,6.51E-08,3.25E-08,7.59E-08,5.42E-08,0,5.42E-08,0,46.75616438,69.62739726,20.14794521,8.797260274,1.41E-07,2.288
"MultiPoint ((114.13591800000000376 30.62591507000000135),(114.17115597587277875 30.16197855511967418))",961,4.20115E+11,1333A,51542.95768,1.63E-07,2.28E-07,6.51E-08,3.25E-08,7.59E-08,5.42E-08,0,5.42E-08,0,54.12328767,89.73424658,46.28493151,8.276712329,1.41E-07,2.288
